Date,Tweet,User Handle,In Reply To,Follower,Following,Listed,Retweet
1/30/2016 23:22,g_alex05: RT Broncos: There's history behind the #Broncos choosing to wear white for #SB50 https://t.co/LHGMpZIrnH https://t.co/IA8qez8xqa,DenverNews4,,151,42,104,0
1/30/2016 23:22,COGovTweets: RT CityofBrighton: Who's coming? Details: https://t.co/q2NTgg1tQG  #Broncos #SB50 #UnitedInOrange #B‰Û_ https://t.co/rCPkfs2Lp8,DenverNews4,,151,42,104,0
1/30/2016 23:22,"kiiingbravo47: RT uSTADIUM: 8 days. #SB50

#Broncos #KeepPounding https://t.co/ajBTC41u5Y",DenverNews4,,151,42,104,0
1/30/2016 23:22,RT @HannahStormESPN: Thanks to @broncos Coach Kubiak for a great #SB50 #FacetoFace interview! Look for it this week on @SportsCenter. https‰Û_,benjamjr303,,1622,1896,26,40
1/30/2016 23:22,"RT @NFL: The @Colts = #SB41 Champions!

9 days until #SB50! https://t.co/OTrArJaA2m",_hiddenmahone,,199,175,4,683
1/30/2016 23:22,RT @DenverNews4: Scoutleaderkim: girlscouts competition on! GSColo vs GSHNC. #Broncos #SB50 Broncos  https://t.co/tOjc2nv9E2,Scoutleaderkim,,42,131,1,2
1/30/2016 23:22,https://t.co/EgipMt0Etx Planning a Super Bowl party? We have the perfect cocktail! #SB50‰Û_ https://t.co/dRaLhAE8tN https://t.co/zj1jQtUQJw,RBchBlogDotCom,,862,362,28,0
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/Bm1pVVRFRW https://t.co/KQHsbYGLYU,momof3boysj,,511,2078,37,0
1/30/2016 23:22,RT @OfficerAlbie: City and County of SF ready for #SB50 activities! Everyone be safe and have fun! https://t.co/e0xLNqWfiN,1YCEU,,271,71,5,4
1/30/2016 23:22,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/7PgjwddzeY https://t.co/41JgUMXfRd,lxanth5,,11,135,0,0
1/30/2016 23:22,RT @Harp41: We are who we are ... #KeepPounding #sb50 https://t.co/4zo60Y9tVS,danaadel_,,172,180,1,652
1/30/2016 23:22,https://t.co/EEqAixhd9I Planning a Super Bowl party? We have the perfect cocktail! #SB50‰Û_ https://t.co/HBblBnDpZz https://t.co/RZ59oRHjAV,HBchBlogDotCom,,1383,352,38,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/rHkZPpYKY9 https://t.co/DEstJFetgK,dcrose5,,213,333,7,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/0aeld89cRP https://t.co/mTuKTqFGrI,nford05,,59,568,11,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/wG0rSpU1ZO https://t.co/TmM0Lo8lMs,hornets333,,10,170,0,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/WsDegvaibY https://t.co/OZztb4A0db,Joes_Brat,,361,1560,9,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/JTe7E3rR2W https://t.co/cvQSQ1a7KB,andreama13,,7579,8286,192,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/Alc6wYJ15y https://t.co/RIXYsZJofl,mramirenueve,,5,38,0,0
1/30/2016 23:21,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",justinbarrett14,,261,408,3,17
1/30/2016 23:21,"RT @SNICKERS: SNICKERS, @SKITTLES, @Mmschocolate, @pepsi &amp; @tostitos partnered up to make the most satisfying Snack Stadium. #SB50 https://‰Û_",awemazingashley,,105,306,1,41
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",fiddytasty6,,194,376,0,834
1/30/2016 23:21,"RT @SFBizTodd: .@SFPD escorting #MarioWoods protestors around Super Bowl City now. So far, they haven't been allowed in #SB50 https://t.co/‰Û_",melanin_ray,,50,51,4,102
1/30/2016 23:21,Don't miss the final eight shows! Including this week from #SB50 #RadioRow  https://t.co/FVy7ea90ff,kylebelanger1,,937,1711,44,0
1/30/2016 23:21,RT @HannahStormESPN: Thanks to @broncos Coach Kubiak for a great #SB50 #FacetoFace interview! Look for it this week on @SportsCenter. https‰Û_,jongirlfor30,,274,651,2,40
1/30/2016 23:21,RT @nbcbayarea: Oops! #SB50 statue vandalized again in San Francisco https://t.co/9VYH6EgItE https://t.co/H1Tg1i8PUT,WRCB,,57378,10015,619,22
1/30/2016 23:21,RT @nbcbayarea: Oops! #SB50 statue vandalized again in San Francisco https://t.co/9VYH6EgItE https://t.co/H1Tg1i8PUT,WRCBsports,,4338,372,78,22
1/30/2016 23:21,RT @scsb50: SB50 Security PSA by Bay Area Law Enforcement Leaders https://t.co/yFMV2ETSXU,Cal_OES,,25278,1162,1084,8
1/30/2016 23:21,RT @RichardGraves1: Look at this.....@SkySportsNewsHQ trending in @SuperBowl City!!! #SB50 https://t.co/3wM4P3DLmu,Jarvis96Chris,,5032,5097,156,18
1/30/2016 23:21,Check out #Xbox and #SurfacePro4 at #SuperBowl50 https://t.co/geM5G7zfiv,carlos143urania,,33,76,0,0
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",NashaunHelaman,,188,75,0,834
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",MIRIXoriginal,,57,77,8,834
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Luzvbln891,,16,151,0,834
1/30/2016 23:21,RT @DenverNews4: Scoutleaderkim: girlscouts competition on! GSColo vs GSHNC. #Broncos #SB50 Broncos  https://t.co/tOjc2nv9E2,GSColo,,4188,1511,161,2
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",jjswattsemdown,,398,268,27,834
1/30/2016 23:21,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",Jacob_Hamiltonn,,656,357,1,17
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",thedr978,,1032,897,3,834
1/30/2016 23:21,RT @ColdplayAtlas: PHOTO: Coldplay rehearsing their #SB50 #PepsiHalftime show set. [cbs] https://t.co/aR7LxWgf64,miyukipaiti,,114,150,11,117
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",VILLAREALDIAZ,,368,159,14,834
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/UowriWHYde https://t.co/vveH6s23KJ,JH_123123,,16,308,3,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/25yyMbKOLo https://t.co/0vZGdDn2iH,glenda7775,,603,1266,30,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/NycGRYKOBa https://t.co/5dsIMX7DeG,gunherdt,,3,39,1,0
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/uMq7UJqbxh https://t.co/kYGRn2pNn1,bcastroll,,29,260,0,0
1/30/2016 23:21,RT @tigerbeat: SWAT #sfpd w/assault rifles welcome you to #SuperBowlCity #SB50 #SanFrancisco #police #SuperBowl #SuperBowl50 https://t.co/F‰Û_,wingedpiper,,1036,792,65,17
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",bigballzrevilla,,673,506,6,834
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Cam_TheRealest,,449,415,2,834
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/GKuyLcpyme https://t.co/122QlLjBPQ,michele34305303,,210,404,2,0
1/30/2016 23:21,RT @josephperson: Wilson's #SB50 game ball is pretty sweet. https://t.co/fSQiq07EBh,Universal1Mind,,942,811,72,14
1/30/2016 23:21,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/hwKgzCyD3w https://t.co/85R7sli5aU,BkChaney,,160,619,11,0
1/30/2016 23:21,".scott_fowler #Panthers are about to go global for Super Bowl 50 #Broncos #SB50 #KeepPounding 

https://t.co/OpCNtkdi3g via theobserver #c‰Û_",ExploreTheMill,,5020,240,90,0
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",GlennOstrosky,,2107,2211,823,834
1/30/2016 23:21,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?

RT - Carolina Panthers
FAV - Denver Broncos https://t.co/MRfiEm9D6w",alaniz_sara,,104,107,0,551
1/30/2016 23:21,"RT @danielboniface: Good news, #Broncos fans. Pretty sure this means Denver will win #SB50: https://t.co/7WINuu4CNZ https://t.co/e54N7EzG2r",RIchgard,,298,452,25,21
1/30/2016 23:21,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",GucciGutty_,,713,208,2,834
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",EMPGravity,,173,63,2,834
1/30/2016 23:20,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",bnfan4658,,301,555,30,17
1/30/2016 23:20,"RT @Bey_Legion: ""Last night at SuperBowl rehearsal. Auntie Bey goes off!""

#SB50 https://t.co/wV1wbgWfKB https://t.co/dWH4oYxTYo",snatchingyafav,,824,614,9,278
1/30/2016 23:20,RT @BetTheSuperBowl: Check out the 7 best sportsbooks for betting SB50 -&gt; https://t.co/8NqsKuQHny :) #BroncosCountryPlayoffs #GoBroncos htt‰Û_,BetTheWorldCup,,25285,147,4,1725
1/30/2016 23:20,"RT @uSTADIUM: What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted‰Û_",Jeffrey_len,,1422,1514,28,17
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",Terry_Uzumaki21,,535,440,65,834
1/30/2016 23:20,"RT @Panthers: Packing our bags for #SB50 _ÙÒá åÈ https://t.co/rk4W8WXE3K

Join us in Santa Clara! åÈ https://t.co/AUTMfb6y69 https://t.co/8PYojj‰Û_",kuechly_fan1234,,279,36,1,298
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",ovobrandonnn,,297,168,4,834
1/30/2016 23:20,"What dif days for 2 Heisman winners who were once drafted w/""red flags."" Cam's getting ready for #SB50. Johnny's being hunted by the police.",uSTADIUM,,19884,17524,180,17
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",JohnEliasJones,,1047,488,5,834
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",ramos_nath,,244,282,1,834
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",BoreroSilva,,113,100,2,834
1/30/2016 23:20,RT @NFLprguy: beautiful sight looking down at #sb50 field @LevisStadium https://t.co/d3BO030Xin,shaunwhu,,2451,536,31,400
1/30/2016 23:20,"RT @LevisStadium: Need info about #SB50 events, gameday policies, or transportation?

Get everything here: https://t.co/bbcqnZpoMa https://‰Û_",DrummerWrites,,567,1730,38,33
1/30/2016 23:20,RT @JessicaLKeith25: @TheEllenShow we are your #Broncos biggest fans! Please send @Crystalc0711 and I to #SuperBowl50 #PeytonManning https:‰Û_,CJTheCactus,,35,138,1,4
1/30/2016 23:20,RT @HannahStormESPN: Thanks to @broncos Coach Kubiak for a great #SB50 #FacetoFace interview! Look for it this week on @SportsCenter. https‰Û_,Terry_Uzumaki21,,535,440,65,40
1/30/2016 23:20,"RT @danielboniface: Good news, #Broncos fans. Pretty sure this means Denver will win #SB50: https://t.co/7WINuu4CNZ https://t.co/e54N7EzG2r",Qtalib100,,32,53,0,21
1/30/2016 23:20,The ad @Doritos don't want you to see [video] https://t.co/cwQYLsDyJ3 #CrashtheSuperBowl #PalmOil #NachoRainforest #SB50,JH_smallplanet,,99,141,4,0
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",88Espinete,,64,263,1,834
1/30/2016 23:20,"RT @LevisStadium: Need info about #SB50 events, gameday policies, or transportation?

Get everything here: https://t.co/bbcqnZpoMa https://‰Û_",callmecabbies,,2,15,0,33
1/30/2016 23:20,"RT @NFL: 8 days until #SB50!

Soooooon. #CARvsDEN https://t.co/ReCEuWmdZz",AlfredoAMorales,,224,453,6,834
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/PHRD3hXpiO,MillValleyPatch,,2389,284,104,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/NhcyVCqhxs,IBPatch,,1059,946,40,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/dWgoqo9HvL,MtnViewPatch,,2163,263,89,0
1/30/2016 23:20,RT @sarcasticHalli: Even the #nfl couldn't figure out what to do with the vaillancourt fountain for #SuperBowlCity #sb50 https://t.co/KiuQh‰Û_,alyce,,1594,1352,162,1
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/Z28TxtRC9S,CampPenPatch,,1087,439,71,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/VKltpbniG9,BeniciaPatch,,704,106,36,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/6ngAczexvC,BevHillsPatch,,2166,107,110,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/s3FUJVbatL,MurrietaPatch,,3806,1635,56,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/uRYFaC3UYg,FOaksCarmPatch,,334,300,19,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/I8Mx8e44jU,BerkeleyPatch,,2791,528,130,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/f4KtcFCr0I,CapitolaPatch,,228,104,18,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/SYVeX8DCDV,LagunaNPatch,,631,241,32,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/PxgQ2sTyAZ,PowayPatch,,826,238,50,0
1/30/2016 23:20,#Avosinspace #promo #SB50 @avosfrommexico Visit this link to win prizes - https://t.co/0ZwEXnNkGG https://t.co/19zQ0dENPP,elizam67,,95,453,0,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/sruqleywMt,SanRamonPatch,,3272,532,99,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/OxDChbSODg,HermosaBchPatch,,4538,120,112,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/GcYQ7xdagg,MilpitasPatch,,833,406,45,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/wfy7g7YT9I,MenloParkPatch,,1574,403,59,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/Irhb8Kcd7v,MalibuPatch,,3709,527,92,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/PcKLWaKmTZ,StaMonicaPatch,,2425,433,113,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/t0x2jFzULl,ClaremontPatch,,381,332,12,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/OZicp3r4NX,ElCerritoPatch,,988,189,72,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/zMedTXDpaH,ElkGrovePatch,,871,312,32,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/b9jpa53QKf,LongBchCAPatch,,554,147,19,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/RCi3He8doW,PinolePatch,,255,159,22,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/iZKhr062uF,HollywoodPatch,,3142,1054,118,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/2qQiUD7ogw,RockridgCAPatch,,192,51,14,1
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/hjP3aooVtM,EncinoPatch,,1429,370,38,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/IQfeaBpt54,SantaCruzPatch,,1233,525,84,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/u2OSDtnUXg,RosevilleCPatch,,2146,829,54,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/TVxlqlEF84,SGLynwoodPatch,,472,326,11,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/RZAx2H8PkM,CarlsbadPatch,,4868,2517,164,1
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/jsrBRjctlJ,DelMarCVPatch,,1504,1366,40,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/jUFDHywnM6,AlamedaPatch,,2719,461,130,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/7koXyess9w,NoHoPatch,,2237,506,69,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/qCsZxzuuKL,PasadenaCAPatch,,1996,110,39,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/bMuMGImqav,WalnutPatch,,399,1288,7,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/wXOWoN6Ky4,CitHeightsPatch,,238,74,11,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/3kDWvr6GI4,PalmDesertPatch,,2756,1093,95,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/ubcMBxyAhY,LkElsinorePatch,,677,158,28,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/PSMaZRcz6u,SSFPatch,,777,328,69,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/ofmx6U9B5y,BrentwoodPatch,,1485,565,60,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/5cJhRu3nVT,BelmontShrPatch,,1753,259,47,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/gASqah8INZ,EncinitasPatch,,1337,321,53,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/kKWgqUIhRd,LosAltosPatch,,1481,555,66,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/kzqI2tJNP2,PiedmontPatch,,1099,295,56,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/Px7ydYanEj,ManhattBchPatch,,4073,736,91,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/035kMjV58p,RBPatch,,632,511,46,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/xyLm5aVF6z,DiamondBarPatch,,566,463,24,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/43kldzlUeC,ScottsValyPatch,,225,55,16,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/2yWUSd1xeb,SierraMPatch,,1617,587,55,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/P0yuLEW9xx,SonomaCAPatch,,1185,434,42,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/GRmTtZ4w1e,AlbanyPatch,,1700,609,99,1
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/eXi6Xv9Z3i,SuisunCityPatch,,253,136,32,0
1/30/2016 23:20,Planning a Super Bowl party? We have the perfect cocktail! #SB50 #superbowl #PatchCalifornia https://t.co/nxDgnMERNX,pleasantonpatch,,3188,187,91,0
